02 42 00,Removal and Salvage of Construction Materials,,
02 42 13,Deconstruction of Structures,,
24213.13,Deconstruction of Buildings,,
02 43 00,Structure Moving,,
02 43 13,Structure Relocation,,
24313.13,Building Relocation,,
02 43 16,Structure Raising,,
24316.13,Building Raising,,
02 50 00,Site Remediation,,
02 51 00,Physical Decontamination,,
02 51 13,Coagulation and Flocculation Decontamination,,
02 51 16,Reverse-Osmosis Decontamination,,
02 51 19,Solidification and Stabilization Decontamination,,
02 51 23,Mechanical Filtration Decontamination,,
02 51 26,Radioactive Decontamination,,
02 51 29,Surface Cleaning Decontamination,,
25129.13,High-Pressure Water Cleaning Decontamination,,
25129.16,Vacuum Sweeping Cleaning Decontamination,,
02 51 33,Surface Removal Decontamination,,
25133.13,Surface Removal Decontamination by Grinding,,
25133.16,Surface Removal Decontamination by Sand Blasting,,
25133.19,Surface Removal Decontamination by Ultrasound,,
02 52 00,Chemical Decontamination,,
02 52 13,Chemical Precipitation Decontamination,,
02 52 16,Ion Change Decontamination,,
02 52 19,Neutralization Decontamination,,
02 53 00,Thermal Decontamination,,
02 53 13,Incineration Decontamination,,
25313.13,Remediation of Contaminated Soils and Sludges by Incineration,,
02 53 16,Thermal Desorption Decontamination,,
25316.13,Remediation of Contaminated Soils by Thermal Desorption,,
02 53 19,Vitrification Decontamination,,
02 54 00,Biological Decontamination,,
02 54 13,Aerobic Processes Decontamination,,
02 54 16,Anaerobic Processes Decontamination,,
02 54 19,Bioremediation Decontamination,,
25419.13,Bioremediation Using Landfarming,,
25419.16,Bioremediation of Soils Using Windrow Composting,,
25419.19,Bioremediation Using Bacteria Injection,,
02 54 23,Soil Washing through Separation/Solubilization,,
02 54 26,Organic Decontamination,,
02 55 00,Remediation Soil Stabilization,,
02 56 00,Site Containment,,
02 56 13,Waste Containment,,
,,,
16,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
25613.13,Geomembrane Waste Containment,,
02 56 19,Gas Containment,,
25619.13,Fluid-Applied Gas Barrier,,
02 57 00,Sinkhole Remediation,,
02 57 13,Sinkhole Remediation by Grouting,,
25713.13,Sinkhole Remediation by Compaction Grouting,,
25713.16,Sinkhole Remediation by Cap Grouting,,
02 57 16,Sinkhole Remediation by Backfilling,,
02 58 00,Snow Control,,
02 58 13,Snow Fencing,,
02 58 16,Snow Avalanche Control,,
02 60 00,Contaminated Site Material Removal,,
02 61 00,Removal and Disposal of Contaminated Soils,,
02 61 13,Excavation and Handling of Contaminated Material,,
02 61 23,Removal and Disposal of Polychlorinate Biphenyl Contaminated Soils,,
02 61 26,Removal and Disposal of Asbestos Contaminated Soils,,
02 61 29,Removal and Disposal of Organically Contaminated Soils,,
02 62 00,Hazardous Waste Recovery Processes,,
02 62 13,Air and Steam Stripping,,
02 62 16,Soil Vapor Extraction,,
02 62 19,Soil Washing and Flushing,,
02 65 00,Underground Storage Tank Removal,,
02 70 00,Water Remediation,,
02 71 00,Groundwater Treatment,,
02 72 00,Water Decontamination,,
02 72 13,Chemical Water Decontamination,,
02 72 16,Biological Water Decontamination,,
02 72 19,Electrolysis Water Decontamination,,
02 80 00,Facility Remediation,,
02 81 00,Transportation and Disposal of Hazardous Materials,,
02 82 00,Asbestos Remediation,,
02 82 13,Asbestos Abatement,,
28213.13,Glovebag Asbestos Abatement,,
28213.16,Precautions for Asbestos Abatement,,
28213.19,Asbestos Floor Tile and Mastic Abatement,,
28213.33,Asbestos Abatement for Utilities,,
02 82 16,Engineering Control of Asbestos Containing Materials,,
02 82 33,Removal and Disposal of Asbestos Containing Materials,,
02 83 00,Lead Remediation,,
02 83 13,Lead Hazard Control Activities,,
02 83 19,Lead-Based Paint Remediation,,
28319.13,Lead-Based Paint Abatement,,
02 83 33,Removal and Disposal of Material Containing Lead,,
28333.13,Lead-Based Paint Removal and Disposal,,
02 84 00,Polychlorinate Biphenyl Remediation,,
02 84 16,Handling of Lighting Ballasts and Lamps Containing PCBs and Mercury,,
02 84 33,Removal and Disposal of Polychlorinate Biphenyls,,
,,,
17,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
02 86 00,Hazardous Waste Drum Handling,,
02 87 00,Biohazard Remediation,,
02 87 13,Mold Remediation,,
28713.13,Precautions for Mold Remediation,,
28713.16,Mold Remediation Preparation and Containment,,
28713.19,Mold Remediation Clearance Air Sampling,,
28713.33,Removal and Disposal of Materials with Mold,,
02 87 16,Excrement Removal,,
28716.13,Bird Excrement Removal,,
28716.16,Rodent Excrement Removal,,
03 00 00,Concrete,,
03 01 00,Maintenance of Concrete,,
03 01 10,Maintenance of Concrete Forming and Accessories,,
03 01 20,Maintenance of Concrete Reinforcing,,
03 01 23,Maintenance of Stressing Tendons,,
03 01 30,Maintenance of Cast-in-Place Concrete,,
30130.51,Cleaning of Cast-in-Place Concrete,,
30130.61,Resurfacing of Cast-in-Place Concrete,,
30130.71,Rehabilitation of Cast-in-Place Concrete,,
30130.72,Strengthening of Cast-in-Place Concrete,,
03 01 40,Maintenance of Precast Concrete,,
30140.51,Cleaning of Precast Concrete,,
30140.61,Resurfacing of Precast Concrete,,
30140.71,Rehabilitation of Precast Concrete,,
30140.72,Strengthening of Precast Concrete,,
03 01 50,Maintenance of Cast Decks and Underlayment,,
30150.51,Cleaning Cast Decks and Underlayment,,
30150.61,Resurfacing of Cast Decks and Underlayment,,
30150.71,Rehabilitation of Cast Decks and Underlayment,,
30150.72,Strengthening of Cast Decks and Underlayment,,
03 01 60,Maintenance of Grouting,,
03 01 70,Maintenance of Mass Concrete,,
03 01 80,Maintenance of Concrete Cutting and Boring,,
03 03 00,Conservation Treatment for Period Concrete,,
03 03 30,Conservation Treatment for Period Cast-in-Place Concrete,,
03 03 31,Conservation Treatment for Period Structural Concrete,,
03 03 33,Conservation Treatment for Period Architectural Concrete,,
03 05 00,Common Work Results for Concrete,,
03 05 05,Selective Demolition for Concrete,,
03 06 00,Schedules for Concrete,,
03 06 10,Schedules for Concrete Forming and Accessories,,
03 06 20,Schedules for Concrete Reinforcing,,
30620.13,Concrete Beam Reinforcing Schedule,,
30620.16,Concrete Slab Reinforcing Schedule,,
03 06 30,Schedules for Cast-in-Place Concrete,,
30630.13,Concrete Footing Schedule,,
30630.16,Concrete Column Schedule,,
30630.19,Concrete Slab Schedule,,
30630.23,Concrete Shaft Schedule,,
30630.26,Concrete Beam Schedule,,
03 06 40,Schedules for Precast Concrete,,
,,,
18,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
30640.13,Precast Concrete Panel Schedule,,
03 06 50,Schedules for Cast Decks and Underlayment,,
03 06 60,Schedules for Grouting,,
03 06 70,Schedules for Mass Concrete,,
03 06 80,Schedules for Concrete Cutting and Boring,,
03 08 00,Commissioning of Concrete,,
03 10 00,Concrete Forming and Accessories,,
03 11 00,Concrete Forming,,
03 11 13,Structural Cast-in-Place Concrete Forming,,
31113.13,Concrete Slip Forming,,
31113.16,Concrete Shoring,,
31113.19,Falsework,,
03 11 16,Architectural Cast-in Place Concrete Forming,,
31116.13,Concrete Form Liners,,
03 11 19,Insulating Concrete Forming,,
03 11 23,Permanent Stair Forming,,
03 11 26,Permanent Tier Forming,,
03 15 00,Concrete Accessories,,
03 15 13,Waterstops,,
31513.13,Non-Expanding Waterstops,,
31513.16,Expanding Waterstops,,
31513.19,Combination Expanding and Injection Hose Waterstops,,
31513.21,Injection Hose Waterstops,,
03 15 16,Concrete Construction Joints,,
03 15 19,Cast-In Concrete Anchors,,
03 15 21,Termite Barrier,,
03 20 00,Concrete Reinforcing,,
03 21 00,Reinforcement Bars,,
03 21 11,Plain Steel Reinforcement Bars,,
03 21 13,Galvanized Reinforcement Steel Bars,,
03 21 16,Epoxy-Coated Reinforcement Steel Bars,,
03 21 19,Stainless Steel Reinforcement Bars,,
03 21 21,Composite Reinforcement Bars,,
32121.11,Glass Fiber-Reinforced Polymer Reinforcement Bars,,
32121.13,Organic Fiber-Reinforced Polymer Reinforcement Bars,,
32121.16,Carbon Fiber-Reinforced Polymer Reinforcement Bars,,
03 22 00,Fabric and Grid Reinforcing,,
03 22 13,Galvanized Welded Wire Fabric Reinforcing,,
03 22 16,Epoxy-Coated Welded Wire Fabric Reinforcing,,
03 22 19,Composite Grid Reinforcing,,
03 23 00,Stressed Tendon Reinforcing,,
03 24 00,Fibrous Reinforcing,,
03 25 00,Composite Reinforcing,,
03 25 13,Glass Fiber-Reinforced Polymer Reinforcing,,
03 25 16,Organic Fiber-Reinforced Polymer Reinforcing,,
03 25 19,Carbon Fiber-Reinforced Polymer Reinforcing,,
03 30 00,Cast-in-Place Concrete,,
03 30 53,Miscellaneous Cast-in-Place Concrete,,
,,,
19,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
03 31 00,Structural Concrete,,
03 31 13,Heavyweight Structural Concrete,,
03 31 16,Lightweight Structural Concrete,,
03 31 19,Shrinkage-Compensating Structural Concrete,,
03 31 23,High-Performance Structural Concrete,,
03 31 24,Ultra High-Performance Structural Concrete,,
03 31 26,Self-Compacting Concrete,,
03 33 00,Architectural Concrete,,
03 33 13,Heavyweight Architectural Concrete,,
03 33 16,Lightweight Architectural Concrete,,
03 34 00,Low Density Concrete,,
03 35 00,Concrete Finishing,,
03 35 13,High-Tolerance Concrete Floor Finishing,,
03 35 16,Heavy-Duty Concrete Floor Finishing,,
03 35 19,Colored Concrete Finishing,,
03 35 23,Exposed Aggregate Concrete Finishing,,
03 35 26,Grooved Concrete Surface Finishing,,
03 35 29,Tooled Concrete Finishing,,
03 35 33,Stamped Concrete Finishing,,
03 35 43,Polished Concrete Finishing,,
33543.13,Polished and Dyed Concrete Finishing,,
33543.16,Polished and Stained Concrete Finishing,,
03 35 46,Concrete Topical Treatments,,
03 37 00,Specialty Placed Concrete,,
03 37 13,Shotcrete,,
03 37 16,Pumped Concrete,,
03 37 19,Pneumatically Placed Concrete,,
03 37 23,Roller-Compacted Concrete,,
03 37 26,Underwater Placed Concrete,,
03 38 00,Post-Tensioned Concrete,,
03 38 13,Post-Tensioned Concrete Preparation,,
03 38 16,Unbonded Post-Tensioned Concrete,,
03 38 19,Bonded Post-Tensioned Concrete,,
03 39 00,Concrete Curing,,
03 39 13,Water Concrete Curing,,
03 39 16,Sand Concrete Curing,,
03 39 23,Membrane Concrete Curing,,
33923.13,Chemical Compound Membrane Concrete Curing,,
33923.23,Sheet Membrane Concrete Curing,,
03 40 00,Precast Concrete,,
03 41 00,Precast Structural Concrete,,
03 41 13,Precast Concrete Hollow Core Planks,,
03 41 16,Precast Concrete Slabs,,
03 41 23,Precast Concrete Stairs,,
03 41 33,Precast Structural Pretensioned Concrete,,
03 41 36,Precast Structural Post-Tensioned Concrete,,
03 45 00,Precast Architectural Concrete,,
03 45 13,Faced Architectural Precast Concrete,,
,,,
20,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
03 45 33,Precast Architectural Pretensioned Concrete,,
03 45 36,Precast Architectural Post-Tensioned Concrete,,
03 47 00,Site-Cast Concrete,,
03 47 13,Tilt-Up Concrete,,
03 47 16,Lift-Slab Concrete,,
03 48 00,Precast Concrete Specialties,,
03 48 13,Precast Concrete Bollards,,
34813.11,Precast Concrete Security Bollards,,
03 48 16,Precast Concrete Splash Blocks,,
03 48 19,Precast Concrete Stair Treads,,
03 48 26,Precast Concrete Parking Bumpers,,
03 48 33,Precast Pre-Framed Concrete Panels,,
03 48 43,Precast Concrete Trim,,
03 49 00,Glass-Fiber-Reinforced Concrete,,
03 49 13,Glass-Fiber-Reinforced Concrete Column Covers,,
03 49 16,Glass-Fiber-Reinforced Concrete Spandrels,,
03 49 43,Glass-Fiber-Reinforced Concrete Trim,,
03 50 00,Cast Decks and Underlayment,,
03 51 00,Cast Roof Decks,,
03 51 13,Cementitious Wood Fiber Decks,,
03 51 16,Gypsum Concrete Roof Decks,,
03 52 00,Lightweight Concrete Roof Insulation,,
03 52 13,Composite Concrete Roof Insulation,,
03 52 16,Lightweight Insulating Concrete,,
35216.13,Lightweight Cellular Insulating Concrete,,
35216.16,Lightweight Aggregate Insulating Concrete,,
03 53 00,Concrete Topping,,
03 53 13,Emery-Aggregate Concrete Topping,,
03 53 16,Iron-Aggregate Concrete Topping,,
03 53 19,Concrete Overlayment,,
03 54 00,Cast Underlayment,,
03 54 13,Gypsum Cement Underlayment,,
03 54 16,Hydraulic Cement Underlayment,,
03 60 00,Grouting,,
03 61 00,Cementitious Grouting,,
03 61 13,Dry-Pack Grouting,,
03 62 00,Non-Shrink Grouting,,
03 62 13,Non-Metallic Non-Shrink Grouting,,
03 62 16,Metallic Non-Shrink Grouting,,
03 63 00,Epoxy Grouting,,
03 64 00,Injection Grouting,,
03 64 23,Epoxy Injection Grouting,,
03 70 00,Mass Concrete,,
03 71 00,Mass Concrete for Raft Foundations,,
03 72 00,Mass Concrete for Dams,,
,,,
21,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
03 80 00,Concrete Cutting and Boring,,
03 81 00,Concrete Cutting,,
03 81 13,Flat Concrete Sawing,,
03 81 16,Track Mounted Concrete Wall Sawing,,
03 81 19,Wire Concrete Wall Sawing,,
03 81 23,Hand Concrete Wall Sawing,,
03 81 26,Chain Concrete Wall Sawing,,
03 82 00,Concrete Boring,,
03 82 13,Concrete Core Drilling,,
04 00 00,Masonry,,
04 01 00,Maintenance of Masonry,,
04 01 20,Maintenance of Unit Masonry,,
40120.41,Unit Masonry Stabilization,,
40120.51,Unit Masonry Maintenance,,
40120.52,Unit Masonry Cleaning,,
40120.91,Unit Masonry Restoration,,
40120.93,Testing and Sampling Brick Units for Restoration,,
04 01 40,Maintenance of Stone Assemblies,,
40140.51,Stone Maintenance,,
40140.52,Stone Cleaning,,
40140.91,Stone Restoration,,
04 01 50,Maintenance of Refractory Masonry,,
04 01 60,Maintenance of Corrosion-Resistant Masonry,,
04 01 70,Maintenance of Manufactured Masonry,,
04 03 00,Conservation Treatment for Period Masonry,,
04 03 01,Maintenance for Period Masonry,,
40301.13,Period Masonry Cleaning,,
04 03 05,Common Work Results for Period Masonry,,
40305.13,Period Masonry Mortaring,,
40305.16,Period Masonry Grouting,,
40305.19,Period Masonry Anchorage and Reinforcing,,
04 03 21,Conservation Treatment for Period Clay Unit Masonry,,
40321.19,Clay Brick Conservation Treatment,,
40321.21,Terra Cotta Conservation Treatment,,
40321.23,Fiance Block Conservation Treatment,,
04 03 22,Conservation Treatment for Period Concrete Unit Masonry,,
04 03 24,Conservation Treatment for Period Adobe Unit Masonry,,
04 03 43,Conservation Treatment for Period Stone Masonry,,
04 05 00,Common Work Results for Masonry,,
04 05 05,Selective Demolition for Masonry,,
04 05 13,Masonry Mortaring,,
40513.16,Chemical-Resistant Masonry Mortaring,,
40513.19,Epoxy Masonry Mortaring,,
40513.23,Surface Bonding Masonry Mortaring,,
40513.26,Engineered Masonry Mortaring,,
40513.29,Refractory Masonry Mortaring,,
40513.91,Masonry Restoration Mortaring,,
04 05 16,Masonry Grouting,,
40516.16,Chemical-Resistant Masonry Grouting,,
40516.26,Engineered Masonry Grouting,,
,,,
22,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
04 05 19,Masonry Anchorage and Reinforcing,,
40519.13,Continuous Joint Reinforcing,,
40519.16,Masonry Anchors,,
40519.26,Masonry Reinforcing Bars,,
40519.29,Stone Anchors,,
04 05 21,Masonry Strengthening,,
04 05 23,Masonry Accessories,,
40523.13,Masonry Control and Expansion Joints,,
40523.16,Masonry Embedded Flashing,,
40523.19,"Masonry Cavity Drainage, Weepholes, and Vents",,
04 06 00,Schedules for Masonry,,
04 06 20,Schedules for Unit Masonry,,
40620.13,Masonry Unit Schedule,,
04 06 40,Schedules for Stone Assemblies,,
04 06 50,Schedules for Refractory Masonry,,
04 06 60,Schedules for Corrosion-Resistant Masonry,,
04 06 70,Schedules for Manufactured Masonry,,
04 08 00,Commissioning of Masonry,,
04 20 00,Unit Masonry,,
04 21 00,Clay Unit Masonry,,
04 21 13,Brick Masonry,,
42113.13,Brick Veneer Masonry,,
42113.23,Surface-Bonded Brick Masonry,,
04 21 16,Ceramic Glazed Clay Masonry,,
04 21 19,Clay Tile Masonry,,
04 21 23,Structural Clay Tile Masonry,,
04 21 26,Glazed Structural Clay Tile Masonry,,
04 21 29,Terra Cotta Masonry,,
04 22 00,Concrete Unit Masonry,,
42200.13,Concrete Unit Veneer Masonry,,
42200.16,Surface-Bonded Concrete Unit Masonry,,
04 22 19,Insulated Concrete Unit Masonry,,
04 22 23,Architectural Concrete Unit Masonry,,
42223.13,Exposed Aggregate Concrete Unit Masonry,,
42223.16,Fluted Concrete Unit Masonry,,
42223.19,Molded-Face Concrete Unit Masonry,,
42223.23,Prefaced Concrete Unit Masonry,,
42223.26,Sound-Absorbing Concrete Unit Masonry,,
42223.29,Split-Face Concrete Unit Masonry,,
04 22 26,Autoclaved Aerated Concrete Unit Masonry,,
